,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
8515,724,Germany,Female,35,0,171982.95,2,no,yes,167313.07
8516,500,France,Female,34,4,0.0,2,yes,no,12833.96
8517,688,France,Male,20,8,137624.4,2,yes,yes,197582.79
8518,599,France,Male,50,3,121159.65,1,no,no,4033.39
8519,631,France,Male,29,7,0.0,2,no,yes,125877.22
8520,634,Spain,Male,52,1,0.0,2,yes,yes,176913.42
8521,545,France,Male,37,3,91184.01,1,yes,no,105476.65
8522,644,Spain,Male,18,8,0.0,2,yes,no,59172.42
8523,690,Germany,Female,54,1,144027.8,1,yes,yes,108731.02
8524,711,France,Female,34,6,0.0,2,yes,yes,175310.38
8525,712,France,Female,29,8,140170.61,1,yes,yes,38170.04
8526,627,France,Male,27,1,62092.9,1,yes,yes,105887.04
8527,694,Spain,Male,39,3,0.0,1,yes,yes,95625.03
8528,534,Spain,Male,35,4,0.0,2,no,no,9541.15
8529,603,France,Male,45,9,0.0,1,no,no,148516.79
8530,808,France,Female,33,2,103516.87,1,yes,no,113907.8
8531,723,Spain,Male,30,1,0.0,3,yes,no,164647.72
8532,585,France,Female,35,2,0.0,2,yes,no,98621.04
8533,706,France,Male,34,8,0.0,2,yes,yes,37479.97
8534,671,France,Female,31,6,0.0,2,yes,yes,15846.42
8535,597,Spain,Male,43,2,85162.26,1,no,yes,5104.08
8536,646,France,Female,43,8,143061.88,1,yes,no,61937.6
8537,801,Spain,Female,46,6,0.0,2,yes,yes,170008.74
8538,731,Spain,Female,33,5,137388.01,2,yes,no,165000.68
8539,620,Germany,Female,25,1,137712.01,1,yes,yes,76197.05
8540,484,Germany,Male,40,7,106901.42,2,no,no,118045.98
8541,647,Spain,Male,47,5,105603.21,2,yes,yes,157360.9
8542,688,Germany,Female,40,8,150679.71,2,no,yes,196226.38
8543,680,Germany,Male,30,4,108300.27,2,no,yes,44384.57
8544,689,France,Female,46,7,52016.08,2,yes,yes,72993.65
8545,513,Germany,Male,34,7,60515.13,1,no,no,124571.09
8546,553,Germany,Male,35,2,158584.28,2,yes,no,43640.16
8547,689,Germany,Male,47,2,118812.5,2,no,no,31121.42
8548,517,Spain,Male,46,4,0.0,1,yes,no,22372.78
8549,731,France,Male,37,8,0.0,2,yes,yes,170338.35
8550,687,Germany,Female,47,1,91219.29,1,no,no,158845.49
8551,507,Spain,Male,32,7,0.0,2,yes,no,67926.18
8552,468,France,Female,22,1,76318.64,1,yes,yes,194783.12
8553,682,Spain,Female,58,4,0.0,1,yes,no,176036.01
8554,603,France,Female,24,3,0.0,1,yes,yes,198826.03
8555,522,Germany,Male,25,1,111432.13,1,yes,yes,168683.57
8556,629,Spain,Male,41,10,150148.51,1,no,no,6936.27
8557,729,France,Female,32,7,38550.06,1,no,yes,179230.23
8558,574,France,Female,39,5,119013.86,1,yes,no,103421.91
8559,677,Germany,Female,39,0,111213.64,2,yes,yes,147578.26
8560,627,Germany,Male,28,5,71097.23,1,yes,yes,130504.49
8561,788,Spain,Male,36,10,109632.85,1,yes,yes,16149.13
8562,697,France,Male,63,7,148368.02,1,no,no,118862.08
8563,578,France,Male,45,1,148600.91,1,yes,no,143397.14
8564,519,France,Male,48,10,71083.98,1,yes,no,137959.0
8565,632,France,Female,40,9,139625.34,1,yes,no,93702.96
8566,679,France,Female,39,4,0.0,1,no,no,172939.3
8567,699,France,Male,30,9,0.0,1,yes,yes,108162.13
8568,615,France,Male,64,0,81564.1,2,no,yes,35896.09
8569,622,Spain,Male,36,9,0.0,2,yes,yes,104852.6
8570,755,France,Female,28,7,124540.28,1,no,yes,188850.89
8571,767,France,Female,42,2,133616.39,1,yes,no,28615.8
8572,752,Germany,Female,38,10,101648.5,2,yes,no,172001.44
8573,633,France,Female,26,8,124281.84,1,yes,yes,60116.57
8574,717,France,Female,59,4,0.0,2,yes,yes,170528.63
8575,585,Spain,Male,45,0,0.0,2,no,no,189683.7
8576,751,France,Female,37,9,183613.66,2,no,no,49734.94
8577,754,Germany,Male,65,1,136186.44,1,yes,yes,121529.59
8578,495,France,Male,47,10,137682.68,1,yes,no,71071.47
8579,650,France,Male,34,4,106005.54,1,no,yes,142995.32
8580,529,France,Female,31,6,152310.55,1,yes,no,13054.25
8581,585,France,Female,43,2,0.0,2,yes,no,89402.54
8582,668,Spain,Male,32,1,134446.04,1,no,yes,111241.37
8583,591,France,Female,38,2,142289.28,1,no,yes,119638.85
8584,731,France,Male,19,6,0.0,2,yes,yes,151581.79
8585,754,France,Female,45,6,0.0,1,yes,no,73881.68
8586,650,Germany,Female,46,9,149003.76,2,yes,no,176902.83
8587,588,Germany,Male,41,2,131341.46,2,no,yes,7034.94
8588,712,Spain,Female,29,7,77919.78,1,yes,no,122547.58
8589,691,France,Female,34,7,0.0,2,no,yes,161559.12
8590,771,France,Female,41,10,108309.0,4,yes,yes,137510.41
8591,678,Spain,Female,39,6,0.0,1,no,yes,185366.56
8592,719,Spain,Female,40,9,0.0,2,yes,no,182224.14
8593,610,Germany,Male,36,7,115462.02,1,no,yes,42581.04
8594,722,Spain,Male,37,9,0.0,2,yes,no,31921.95
8595,758,Germany,Female,23,5,122739.1,1,yes,no,102460.84
8596,709,France,Female,32,2,0.0,2,no,no,109681.29
8597,634,Germany,Female,53,3,113781.5,2,yes,yes,106345.05
8598,678,Spain,Female,49,1,0.0,2,yes,yes,102472.9
8599,633,France,Male,35,3,0.0,2,yes,yes,36249.76
8600,710,France,Male,43,9,128284.45,1,yes,no,32996.89
8601,640,Germany,Male,45,8,120591.19,1,no,no,195123.94
8602,656,France,Male,63,8,0.0,2,no,yes,57014.43
8603,551,France,Female,59,2,166968.28,1,yes,no,159483.76
8604,786,Spain,Female,39,7,0.0,2,no,no,100929.59
8605,561,France,Female,49,8,0.0,2,yes,yes,12513.07
8606,807,Spain,Male,42,5,0.0,2,yes,yes,74900.9
8607,602,Germany,Male,38,2,71667.97,2,no,no,137111.89
8608,727,Germany,Female,31,3,82729.47,2,yes,no,60212.51
8609,678,France,Male,40,1,0.0,2,yes,yes,187343.4
8610,730,France,Male,23,8,0.0,2,yes,no,183284.53
8611,596,Spain,Female,30,1,0.0,2,yes,no,8125.39
8612,686,Germany,Male,39,3,129626.19,2,yes,yes,103220.56
8613,684,Germany,Female,26,2,114035.39,1,no,no,96885.19
8614,797,Germany,Male,32,1,151922.94,1,yes,no,8877.06
8615,658,France,Female,39,4,0.0,1,yes,yes,147530.06
8616,653,Spain,Female,27,6,107751.68,2,yes,yes,33389.42
8617,641,France,Male,37,6,0.0,2,yes,no,45309.24
8618,656,Spain,Female,41,6,101179.23,2,yes,yes,35230.61
8619,750,Spain,Female,36,6,0.0,2,yes,yes,59816.41
8620,768,France,Female,40,8,0.0,2,no,yes,69080.46
8621,568,France,Male,33,7,0.0,2,yes,no,143450.61
8622,706,Germany,Male,36,9,58571.18,2,yes,no,40774.01
8623,430,Germany,Female,38,8,153058.64,1,yes,no,99377.27
8624,745,Germany,Male,35,4,98270.34,1,yes,no,133617.43
8625,747,France,Male,43,1,130788.71,1,no,yes,101495.0
8626,657,Germany,Male,40,7,99165.84,1,no,yes,119333.95
8627,639,France,Female,42,4,0.0,2,no,no,167682.37
8628,704,France,Male,44,3,0.0,2,no,yes,152884.85
8629,651,Spain,Male,23,4,115636.05,2,yes,no,70400.86
8630,706,Germany,Female,44,2,185932.18,2,yes,no,65413.41
8631,632,Germany,Male,30,2,72549.0,2,no,yes,182728.8
8632,751,France,Male,42,4,0.0,2,yes,yes,81442.6
8633,767,France,Female,35,2,0.0,2,no,no,144251.38
8634,741,France,Male,39,5,0.0,1,no,yes,40207.06
8635,651,Germany,Male,29,3,121890.06,1,yes,no,54530.51
8636,601,France,Male,46,2,99786.07,1,yes,yes,32683.88
8637,520,France,Male,34,3,0.0,2,yes,yes,104703.96
8638,626,Germany,Male,27,4,115084.53,2,no,yes,26907.43
8639,811,France,Male,30,6,0.0,2,yes,yes,180591.32
8640,730,France,Female,32,9,127661.69,1,no,no,60905.51
8641,604,Germany,Female,47,4,118907.6,1,no,yes,47777.15
8642,499,Germany,Female,44,6,77627.33,2,yes,no,108222.68
8643,754,Spain,Male,40,2,160625.17,1,no,yes,3554.63
8644,716,Spain,Female,29,8,0.0,2,no,no,78616.92
8645,636,France,Female,20,10,124266.86,1,no,no,100566.81
8646,470,France,Female,25,8,127974.06,2,yes,yes,183259.35
8647,444,France,Male,43,3,0.0,2,yes,yes,159131.21
8648,809,Spain,Female,48,2,0.0,1,yes,no,160976.85
8649,850,Germany,Female,30,3,104911.35,2,yes,yes,42933.26
8650,637,France,Male,27,1,0.0,2,yes,no,91291.2
8651,512,France,Male,43,1,0.0,2,yes,yes,52471.36
8652,774,Spain,Female,43,1,110646.54,1,no,no,108804.28
8653,641,France,Male,57,5,0.0,2,yes,yes,122449.18
8654,586,Germany,Male,42,6,126704.49,2,yes,no,41682.3
8655,611,France,Male,30,9,0.0,2,yes,yes,148887.69
8656,660,Spain,Male,31,1,84560.04,1,yes,yes,137784.25
8657,532,France,Male,43,9,0.0,2,no,no,190573.91
8658,557,Germany,Female,38,2,129893.56,1,no,no,102076.03
8659,730,Spain,Male,25,5,167385.81,1,yes,yes,56307.51
8660,535,France,Female,27,6,0.0,2,no,yes,49775.58
8661,773,Germany,Female,36,4,105858.71,1,no,yes,4395.45
8662,510,Germany,Female,44,4,123070.89,1,yes,no,28461.29
8663,539,France,Male,39,1,0.0,1,yes,yes,28184.7
8664,690,Spain,Female,48,2,0.0,2,yes,yes,3149.1
8665,821,France,Female,40,1,0.0,2,yes,no,194273.12
8666,687,Germany,Male,35,1,125141.24,2,yes,yes,148537.07
8667,557,France,Female,46,4,96173.17,2,yes,yes,116378.31
8668,532,Spain,Female,37,5,0.0,2,no,yes,6761.84
8669,540,Spain,Male,39,2,0.0,2,yes,no,81995.92
8670,705,France,Female,55,8,0.0,2,yes,yes,14392.68
8671,542,Germany,Female,35,9,127543.11,2,yes,no,468.94
8672,706,France,Male,38,1,0.0,2,yes,no,122379.54
8673,765,France,Female,56,1,0.0,1,yes,no,13228.93
8674,529,France,Male,67,8,103101.56,2,yes,yes,154002.02
8675,714,France,Male,54,7,126113.28,1,yes,no,112777.38
8676,582,France,Male,41,1,40488.76,1,yes,no,128528.83
8677,609,Germany,Female,40,10,137389.77,2,yes,no,170122.22
8678,518,France,Female,28,9,85146.36,1,no,no,2803.89
8679,791,Germany,Male,35,5,129828.58,1,yes,yes,181918.26
8680,747,France,Male,42,4,80214.36,1,yes,no,115241.96
8681,565,France,Female,40,2,0.0,2,yes,yes,129956.13
8682,735,France,Male,34,1,141796.43,1,yes,no,45858.49
8683,697,France,Female,49,7,195238.29,4,no,yes,131083.56
8684,813,Germany,Male,27,6,111348.15,1,yes,no,46422.46
8685,772,France,Male,43,6,0.0,2,yes,yes,57675.88
8686,606,France,Female,71,8,0.0,2,yes,yes,169741.96
8687,667,Germany,Female,42,10,64404.26,2,no,no,26022.37
8688,637,Germany,Male,40,9,154309.67,1,yes,yes,125334.16
8689,542,France,Male,67,10,129431.36,1,no,yes,21343.74
8690,762,Spain,Female,43,5,134204.67,1,yes,yes,139971.01
8691,698,France,Female,39,4,0.0,2,no,yes,47455.82
8692,850,France,Female,32,8,0.0,2,yes,yes,55593.8
8693,621,France,Female,50,5,0.0,2,yes,no,191756.54
8694,671,Germany,Female,48,9,116711.06,2,no,no,76373.38
8695,775,France,Male,31,9,0.0,2,yes,no,169278.51
8696,504,Spain,Male,34,0,54980.81,1,yes,yes,136909.88
8697,751,Spain,Female,37,3,99773.85,2,yes,no,54865.92
8698,691,Germany,Male,30,7,101231.77,2,no,no,156529.44
8699,841,Germany,Male,32,2,117070.21,1,yes,no,113482.2
8700,709,Germany,Male,23,8,73314.04,2,yes,no,63446.47
8701,673,France,Male,37,2,0.0,1,yes,yes,13624.02
8702,541,France,Male,37,9,212314.03,1,no,yes,148814.54
8703,661,France,Female,31,3,136067.82,2,yes,no,65567.91
8704,784,Spain,Female,42,2,109052.04,2,yes,no,6409.55
8705,742,France,Female,35,2,79126.17,1,yes,yes,126997.53
8706,850,Spain,Female,55,7,0.0,1,no,no,171762.87
8707,443,France,Female,35,9,108308.0,1,yes,no,129031.19
8708,778,Germany,Female,48,3,102290.56,2,yes,no,182691.31
8709,529,France,Male,39,6,102025.08,2,yes,no,12351.01
8710,678,Germany,Female,37,2,113383.07,1,yes,yes,135123.96
8711,516,Spain,Female,65,9,102541.1,1,yes,no,181490.42
8712,469,Spain,Male,35,5,0.0,2,yes,no,186490.37
8713,786,Spain,Male,40,6,0.0,2,no,no,41248.8
8714,703,France,Female,41,6,109941.51,1,yes,no,116267.28
8715,579,Germany,Male,41,0,141749.68,1,no,yes,9201.53
8716,565,France,Male,38,5,0.0,2,no,yes,80630.32
8717,443,France,Male,44,2,0.0,1,yes,no,159165.7
8718,589,France,Male,37,7,85146.48,2,yes,no,86490.09
8719,691,France,Female,44,6,134066.1,2,yes,yes,197572.41
8720,711,France,Female,28,8,0.0,2,no,no,105159.89
8721,775,Spain,Male,27,4,0.0,1,yes,yes,40807.26
8722,621,France,Male,35,7,87619.29,1,yes,no,143.34
8723,350,France,Male,51,10,0.0,1,yes,yes,125823.79
8724,668,Spain,Female,30,8,0.0,2,yes,no,138465.7
8725,633,Spain,Male,27,3,0.0,2,yes,no,44008.91
8726,697,Germany,Male,43,8,103409.16,1,yes,no,66893.28
8727,734,Germany,Female,30,7,123040.38,1,yes,yes,76503.06
8728,434,France,Male,41,4,108128.52,1,no,yes,56784.11
8729,646,Germany,Male,48,8,169023.33,2,yes,yes,175657.55
8730,764,France,Male,30,5,0.0,2,no,yes,105155.66
8731,727,Spain,Female,41,10,0.0,2,no,yes,47468.56
8732,724,France,Female,29,6,0.0,2,no,yes,64729.51
8733,749,Spain,Male,42,9,222267.63,1,no,no,101108.85
8734,706,Germany,Female,47,10,144090.42,1,yes,no,140938.95
8735,728,France,Male,30,10,114835.43,1,no,yes,37662.49
8736,636,France,Male,44,2,0.0,2,no,no,86414.41
8737,634,France,Male,34,3,145030.92,1,yes,yes,41820.65
8738,627,France,Male,43,8,71240.3,1,no,yes,127734.16
8739,518,France,Male,59,5,138772.15,1,no,yes,123872.0
8740,687,Spain,Female,29,7,93617.07,1,no,yes,113050.92
8741,622,Spain,Female,23,8,0.0,2,yes,yes,131389.39
8742,693,Spain,Female,45,4,0.0,2,yes,yes,26589.56
8743,450,Spain,Male,25,9,74237.2,2,no,yes,195463.35
8744,664,Germany,Female,49,5,127421.78,2,yes,no,108876.75
8745,663,Spain,Female,28,8,61274.7,2,yes,no,136054.45
8746,660,France,Male,34,8,106486.66,2,no,yes,182262.66
8747,579,France,Female,29,10,73194.52,2,yes,yes,129209.09
8748,655,Germany,Female,44,6,146498.76,1,yes,no,64853.51
8749,683,France,Male,47,1,0.0,2,yes,no,148989.15
8750,655,France,Female,32,2,0.0,1,yes,yes,71047.51
8751,575,Spain,Female,30,8,0.0,2,yes,no,185341.63
8752,574,Spain,Male,30,5,120355.0,1,yes,no,137793.35
8753,795,France,Male,32,2,117265.21,1,yes,yes,198317.23
8754,776,France,Female,43,4,0.0,2,no,yes,162137.5
8755,707,Spain,Female,52,7,0.0,1,yes,no,109688.82
8756,705,Germany,Female,37,3,109974.22,1,yes,yes,36320.87
8757,678,Germany,Female,44,2,98009.13,2,no,yes,31384.86
8758,663,France,Male,34,10,0.0,1,yes,yes,114083.73
8759,748,France,Male,66,8,0.0,1,yes,yes,163331.65
8760,677,Spain,Female,34,10,171671.9,1,yes,yes,50777.77
8761,634,Spain,Male,63,10,0.0,2,yes,no,30772.86
8762,350,France,Female,60,3,0.0,1,no,no,113796.15
8763,727,France,Male,61,0,128213.96,2,yes,yes,188729.08
8764,773,Germany,Male,51,8,116197.65,2,yes,yes,86701.4
8765,675,France,Male,39,1,0.0,2,yes,no,153129.22
8766,649,Spain,Female,36,6,86607.39,1,no,no,19825.09
8767,552,France,Male,29,10,0.0,2,yes,no,12186.83
8768,761,Germany,Male,62,5,98854.34,1,no,no,86920.97
8769,622,France,Male,31,7,0.0,1,yes,no,35408.77
8770,615,France,Male,59,8,0.0,2,yes,yes,165576.55
8771,681,Germany,Male,31,4,97338.19,2,no,no,48226.76
8772,768,France,Male,30,6,0.0,2,yes,yes,199454.37
8773,617,Spain,Male,34,9,0.0,2,yes,no,118749.58
8774,452,France,Female,33,6,131698.57,2,yes,no,151623.91
8775,807,Germany,Male,37,10,130110.45,2,no,yes,172097.95
8776,567,Spain,Male,44,9,0.0,2,yes,no,87677.15
8777,603,Spain,Male,24,1,165149.13,2,yes,no,21858.28
8778,617,Spain,Female,37,9,101707.8,1,yes,no,123866.28
8779,701,France,Female,34,3,105588.66,1,no,yes,74694.41
8780,820,Germany,Male,39,9,111336.89,1,yes,no,16770.31
8781,438,France,Male,60,7,78391.17,1,no,yes,49424.6
8782,600,Spain,Female,27,6,0.0,2,yes,yes,172031.22
8783,782,France,Male,34,9,0.0,1,yes,no,183021.06
8784,638,Germany,Female,41,9,144326.09,1,yes,no,73979.85
8785,850,Germany,Male,27,1,101278.25,2,yes,yes,26265.18
8786,741,Germany,Female,19,8,108711.57,2,yes,no,24857.25
8787,689,Spain,Male,73,1,108555.07,1,no,yes,167969.15
8788,743,Germany,Female,35,1,146781.24,1,yes,no,189307.7
8789,493,France,Female,36,2,0.0,2,no,yes,99770.3
8790,416,Spain,Male,35,8,0.0,1,no,no,119712.78
8791,725,France,Female,25,9,0.0,2,yes,yes,168607.74
8792,497,France,Male,34,2,0.0,2,yes,yes,83087.13
8793,537,Germany,Male,66,8,103291.25,2,yes,yes,130664.79
8794,706,Spain,Female,29,1,209490.21,1,yes,yes,133267.69
8795,651,Spain,Male,38,2,0.0,3,yes,no,67029.82
8796,720,France,Male,33,2,0.0,2,no,yes,141031.08
8797,797,France,Male,45,8,0.0,1,no,no,125110.02
8798,543,Spain,Male,23,5,0.0,2,yes,no,117832.39
8799,454,France,Male,34,4,0.0,2,yes,no,198817.72
8800,691,France,Male,37,9,149405.18,1,yes,yes,146411.6
8801,510,France,Female,52,6,191665.21,1,yes,yes,131312.56
8802,792,Spain,Female,40,7,0.0,1,yes,no,141652.2
8803,721,France,Male,41,6,135071.12,1,yes,yes,64477.25
8804,765,France,Male,41,2,0.0,2,no,yes,191215.61
8805,850,Spain,Male,39,8,0.0,2,yes,yes,37090.44
8806,681,Germany,Male,38,6,181804.34,2,yes,yes,57517.71
8807,586,France,Female,60,3,47020.65,2,no,yes,63241.21
8808,753,France,Female,36,7,128518.98,1,yes,yes,44567.83
8809,593,Germany,Female,38,5,142658.04,2,no,yes,135337.11
8810,674,France,Female,21,9,120150.39,2,yes,yes,33964.03
8811,610,France,Female,35,7,81905.95,1,yes,yes,61623.19
8812,652,France,Male,26,3,137998.2,2,no,yes,168989.77
8813,850,Germany,Female,26,8,123126.29,1,yes,no,74425.41
8814,740,France,Female,51,4,0.0,2,yes,yes,178929.84
8815,637,Germany,Male,43,1,135645.29,2,no,yes,101382.86
8816,685,Spain,Male,31,7,122449.31,2,yes,yes,180769.55
8817,558,Spain,Male,40,4,161766.87,1,no,no,92378.54
8818,677,France,Female,37,3,0.0,2,yes,yes,38252.25
8819,592,Germany,Male,36,10,123187.51,1,no,yes,146111.35
8820,652,Germany,Male,36,9,150956.71,1,no,no,72350.17
8821,662,Spain,Female,42,6,105021.28,1,yes,no,48242.38
8822,543,France,Male,64,4,0.0,2,yes,yes,148305.82
8823,675,Spain,Female,50,1,133204.91,1,no,yes,8270.06
8824,643,Spain,Female,35,6,0.0,2,yes,yes,41549.64
8825,611,Germany,Female,49,9,115488.52,2,yes,yes,138656.81
8826,412,France,Male,29,5,0.0,2,no,no,12510.53
8827,638,Spain,Male,41,7,0.0,2,yes,no,43889.41
8828,824,Spain,Female,38,3,0.0,2,yes,no,192800.25
8829,683,France,Female,40,1,0.0,2,no,no,75762.0
8830,562,Germany,Female,39,6,130565.02,1,yes,no,9854.72
8831,599,France,Female,41,2,91328.71,1,yes,no,115724.78
8832,753,France,Male,35,4,0.0,2,yes,yes,106303.4
8833,594,France,Male,50,7,81310.34,1,yes,yes,183868.01
8834,657,France,Male,34,3,107136.6,1,yes,no,153895.46
8835,716,Spain,Male,34,9,0.0,1,yes,yes,66695.71
8836,850,France,Male,43,7,0.0,2,yes,yes,173851.11
8837,664,France,Male,46,2,0.0,1,yes,yes,177423.02
8838,558,France,Male,33,0,108477.49,1,yes,yes,109096.71
8839,606,Germany,Male,40,1,144757.97,2,yes,yes,166656.18
8840,776,Spain,Male,33,2,0.0,2,yes,yes,176921.0
8841,557,Spain,Male,36,1,113110.26,1,yes,no,98413.1
8842,614,France,Female,27,9,106414.57,2,no,no,77500.81
8843,620,Spain,Male,42,4,106920.91,1,no,yes,119747.08
8844,695,Spain,Male,35,7,0.0,2,yes,no,160387.98
8845,729,Germany,Female,39,1,131513.26,1,yes,yes,193715.0
8846,571,France,Female,53,2,0.0,2,yes,no,28045.77
8847,457,France,Male,40,10,134320.23,2,yes,no,150757.35
8848,559,France,Female,29,3,79715.36,1,yes,no,82252.28
8849,664,France,Female,38,4,74306.19,2,yes,no,154395.56
8850,500,Spain,Female,50,5,0.0,4,yes,yes,83866.35
8851,782,Germany,Male,42,7,126428.38,1,yes,no,39830.1
8852,708,Spain,Male,38,8,99640.89,1,yes,no,12429.22
8853,681,France,Male,43,3,66338.68,1,yes,yes,18772.5
8854,674,Spain,Female,39,6,0.0,2,yes,yes,9574.83
8855,697,Spain,Male,43,10,128226.37,1,no,no,188486.94
8856,774,France,Female,26,5,0.0,2,yes,yes,64716.08
8857,624,France,Male,36,6,0.0,2,no,no,84749.96
8858,747,Spain,Male,37,1,0.0,2,no,yes,180551.76
8859,715,France,Female,32,10,0.0,2,yes,no,60907.49
8860,808,France,Male,24,4,122168.65,1,yes,no,174107.04
8861,678,France,Female,43,7,178074.33,1,no,no,110405.9
8862,813,Germany,Male,59,2,135078.41,1,yes,no,187636.06
8863,687,Spain,Male,38,8,69434.4,2,yes,yes,66580.13
8864,832,France,Female,29,5,0.0,2,yes,no,178779.52
8865,668,France,Male,72,2,0.0,2,yes,yes,70783.61
8866,526,Germany,Male,34,3,122726.56,1,yes,yes,46772.36
8867,457,France,Female,38,7,164496.99,1,yes,yes,163327.27
8868,649,Spain,Female,38,8,0.0,1,yes,no,103760.53
8869,669,France,Female,41,0,150219.41,2,no,no,107839.03
8870,668,France,Male,42,8,187534.79,1,yes,yes,32900.41
8871,466,France,Female,30,3,0.0,1,yes,no,193984.6
8872,685,France,Male,30,2,0.0,2,yes,yes,140889.32
8873,610,France,Male,34,0,103108.17,1,no,no,125646.82
8874,582,Germany,Female,50,6,96486.57,2,yes,yes,20344.02
8875,702,Germany,Male,36,9,90560.48,2,yes,no,174268.87
8876,556,Spain,Male,46,3,131764.96,1,yes,yes,108500.66
8877,812,Spain,Female,24,1,92476.88,1,no,no,83247.14
8878,645,Germany,Male,47,9,152076.93,1,yes,no,121840.2
8879,809,France,Male,43,2,0.0,2,yes,yes,132908.07
8880,560,France,Male,49,4,0.0,1,yes,yes,100075.1
8881,744,France,Male,29,1,43504.42,1,yes,yes,119327.75
8882,731,Spain,Female,39,2,0.0,2,yes,no,136737.13
8883,471,Spain,Female,28,5,0.0,2,yes,yes,22356.97
8884,686,Germany,Female,38,2,93569.86,3,no,no,10137.34
8885,668,Spain,Male,45,4,102486.21,2,yes,yes,158379.25
8886,575,France,Male,36,1,0.0,1,no,yes,94570.56
8887,435,Germany,Male,37,8,114346.3,1,no,yes,980.93
8888,743,France,Male,23,3,110203.77,1,yes,no,95583.45
8889,580,France,Female,39,9,128362.59,1,yes,no,86044.98
8890,599,Germany,Female,49,10,143888.22,2,yes,yes,166236.38
8891,534,Spain,Male,34,5,170600.78,1,no,yes,5240.53
8892,680,France,Female,32,5,0.0,1,yes,yes,150684.23
8893,631,Spain,Female,46,10,0.0,2,yes,yes,129508.96
8894,485,France,Female,39,2,75339.64,1,yes,yes,70665.16
8895,699,France,Female,40,8,122038.34,1,yes,no,102085.35
8896,712,France,Male,34,1,0.0,2,yes,yes,195052.12
8897,603,France,Male,51,8,186825.57,1,yes,no,93739.71
8898,850,France,Male,40,6,124788.18,1,yes,no,65612.12
8899,584,France,Female,41,3,0.0,2,yes,yes,160095.48
8900,604,France,Female,71,2,0.0,2,yes,yes,49506.82
8901,586,France,Male,51,2,138553.57,1,yes,yes,92406.22
8902,467,Spain,Male,39,5,0.0,2,yes,yes,7415.96
8903,520,France,Male,35,9,105387.89,1,yes,yes,25059.06
8904,683,Spain,Male,40,4,95053.1,1,yes,yes,116816.54
8905,557,France,Male,36,3,0.0,1,no,yes,144078.02
8906,613,Spain,Female,32,0,0.0,2,no,yes,126675.62
8907,786,France,Male,34,3,137361.96,1,no,no,183682.09
8908,593,Spain,Male,32,10,158537.42,1,yes,no,166850.57
8909,670,Spain,Female,29,9,0.0,2,yes,no,27359.19
8910,657,Germany,Female,48,5,143595.87,1,no,no,101314.65
8911,718,Germany,Male,32,9,169947.41,2,yes,yes,27979.16
8912,623,France,Female,24,7,148167.83,2,yes,yes,109470.34
8913,496,France,Male,31,5,0.0,2,yes,no,93713.13
8914,429,France,Female,39,6,48023.83,1,yes,no,74870.99
8915,606,France,Male,36,1,155655.46,1,yes,yes,192387.51
8916,499,France,Female,46,6,0.0,2,yes,no,73457.55
8917,642,France,Male,62,7,0.0,2,yes,yes,61120.75
8918,641,France,Female,52,4,0.0,1,yes,no,90964.54
8919,673,France,Male,32,8,121240.76,1,yes,no,116969.73
8920,570,France,Female,36,3,0.0,2,yes,no,92118.75
8921,472,France,Female,37,1,0.0,2,yes,yes,48357.9
8922,550,Germany,Male,35,9,129847.75,2,yes,no,197325.4
8923,625,Germany,Female,55,8,118772.71,4,no,no,135853.62
8924,516,France,Male,46,2,0.0,2,yes,yes,169122.54
8925,682,Germany,Male,32,2,105163.88,2,yes,yes,164170.46
8926,620,France,Male,28,8,0.0,2,yes,yes,199909.32
8927,626,France,Female,39,0,0.0,2,yes,yes,83295.09
